ID,TEXT,LABEL
627,"Which was an absurd thing to ask of an angry woman.    ""Yes, I d  know what you'd do with it! [SNIPPET] ""O. K., I guess. An awful headache."" ""Can you stand up?"" ""Yes."" Ward's face appeared in the ray of light, pale and blood-streaked. ""I wonder what happened."" ""It sounded like a collision."" They stared at one another with fearful eyes. A collision while underseas in a submarine is a serious matter.",0
1507,"It was possible that her malady was incurable (for I had heard enough to convince me that her dipsomania was only a pretence and that she was temperate in all her habits); in that case she might perhaps be justly subject to annoyances or even to restraint; but who could say whether she was curable or not, until she was able to make a clean breast of her symptoms instead of concealing them? In their eagerness to stamp out disease, these people overshot their mark; for people had become so clever at dissembling—they painted their faces with such consummate skill—they repaired the decay of time and the effects of mischance with such profound dissimulation—that it was really impossible to say whether any one was well or ill till after an intimate acquaintance of months or years. Even then the shrewdest were constantly mistaken in their judgements, and marriages were often contracted with most deplorable results, owing to the art with which infirmity had been concealed.  It appeared to me that the first step towards the cure of disease should be the announcement of the fact to a person’s near relations and friends. If any one had a headache, he ought to be permitted within reasonable limits to say so at once, and to retire to his own bedroom and take a pill, without every one’s looking grave and tears being shed and all the rest of it. [SNIPPET] I was still received at court, but my good looks were beginning to fail me, and I was not such an adept at concealing the effects of pain as the Erewhonians are. I could see that my friends began to look concerned about me, and was obliged to take a leaf out of Mahaina’s book, and pretend to have developed a taste for drinking. I even consulted a straightener as though this were so, and submitted to much discomfort. This made matters better for a time, but I could see that my friends thought less highly of my constitution as my flesh began to fall away.",1
1531,"It is a failing common to mankind, whose views are tinged by prejudices. There was for him in that affair a malignancy of perverted justice which, by means of a moral shock, attacked his vigorous physique. “ It will end by killing me,” he used to affirm many times a day. And, in fact, since that time he began to suffer from fever, from liver pains, and mostly from a worrying inability to think of anything else. The Finance Minister could have formed no conception of the profound subtlety of his revenge. Even Mr. Gould’s letters to his fourteen-year-old boy Charles, then away in England for his education, came at last to talk of practically nothing but the mine. [SNIPPET] no knave at all!” panted the other, rushing up. “ But an honest—man—who would have—that warrant—and the money for drink!”  “Why, as I live, it is our honest tinker who was seeking Robin Hood! Did you find him, gossip?”  “Marry, that did I! and I’m now going to pay him my respects!”  And he plunged at him, making a sweeping stroke with his crab-tree-cudgel.",0
344,"I think out things here, you know; it's quiet. And what about this furnishing? Do you want to do the thing on a grand scale?' 'Oh, not at all. Quite the reverse. [SNIPPET] said Penrod.  This bit of ruffianism had a curious effect. Fanchon looked upon him with sudden favour.  “I like you, Penrod!”",0
1573,"Using picro gasoline, as you and I did, we get a hundred and eighty miles an hour from this 'bus' you're trying to disparage. And, furthermore, if you try to damage this particular ship with machine-gun bullets you're going to be disappointed."" ""Armor?"" ""Precisely. [SNIPPET] The aristocratic chin, the brightness of the eyes, the waves of her hair, and the general sunny expression! It could not be anyone else. Post haste he ran across the street. ""Pardon me!"" he cried excitedly, lifting his hat and then digging hastily into his inner pocket. "" I'm sure you must be the—""",0
161,"Quirl felt an overmastering surge of sympathy. He saw this pirate as later historians have come to see him—a man of lofty and noble purpose who was made the victim of shrewder, meaner minds in the most despicable interplanetary imbroglio ever to disgrace a solar system. The thought of his own fate, should he refuse the offer, did not depress Quirl as much as the necessity of heaping more disappointment on this deeply wronged ""man without a planet."" ""Captain,"" he said slowly, with deep regret. "" You remember the I.F.P. oath?"" And at the other's flush he hurried on. "" [SNIPPET] Nobody in the house—I recollect it now—nobody in the house except gas, and that has not been turned on. That's Emsworth!"" The Efficient Baxter, who had just left his presence, was feeling much the same about his noble employer. After a sleepless night he had begun at an early hour to try and corner Lord Emsworth in order to explain to him the true inwardness of last night's happenings. Eventually he had tracked him to the museum, where he found him happily engaged in painting a cabinet of birds' eggs. He was seated on a small stool, a large pot of red paint on the floor beside him, dabbing at the cabinet with a dripping brush. He was absorbed and made no attempt whatever to follow his secretary's remarks.",0
522,"Conger looked at the chocolate. "" Same as she has."" Lora was watching Conger, her arms folded, elbows on the counter. She smiled at him. "" By the way. You don't know my name. Lora Hunt."" She was holding out her hand. [SNIPPET] She laughed. "" Thousands. Swarts has published nearly a hundred case studies himself, and spent time adding up to years in the 19th and 20th centuries."" Maitland interrupted incredulously. "" How on Earth could he ever manage to keep that many disappearances quiet?",0
595,"Such a stanza as this, selected out of many no less skilful, could hardly be recognized as the work of one by whom the language was a late acquirement:— In other passages, of course, the text reads like a translation from some stirring ballad, and we feel that it gives but a faint and discordant echo of the music welling in Toru's brain. For it must frankly be confessed that in the brief May-day of her existence she had not time to master our language as Blanco White did, or as Chamisso mastered German. To the end of her days, fluent and graceful as she was, she was not entirely conversant with English, especially with the colloquial turns of modern speech. Often a very fine thought is spoiled for hypercritical ears by the queer turn of expression which she has innocently given to it. These faults are found to a much smaller degree in her miscellaneous poems. [SNIPPET] I didn’t take him completely into my confidence at first. And the Kanakas too, had realised something of it. They were scared out of their wits by the sight of me. I got Montgomery over to me—in a way; but I and he had the hardest job to prevent the Kanakas deserting. Finally they did; and so we lost the yacht. I spent many days educating the brute,—altogether I had him for three or four months.",0
28,"From there it was just a matter of pushing the process back through time. They had to teach me a whole new language to explain that one."" ""Isn't it wonderful that intergalactic travel gives us room to expand?"" said the girl. "" I mean now that every human being that ever lived has been brought back to life and will live forever?"" ""Same problem I had, me and my people,"" said the man. "" We were cramped for space. This age has solved it a lot better than I did. [SNIPPET] Does your husband own one?"" Melinda shook her blonde head helplessly. "" What are your economic circumstances?"" Melinda took a deep rasping breath, said, ""Listen, mister, is this a demonstration or a quiz program?"" ""Oh, my excuse. Demonstration, certainly. You will not mind the questions?""",0
325,"She looked at the puckered crimson lips, then suddenly snatched the cigarette from his fingers and darted away. He, leaping after her, seized the comb from her back hair. She turned, threw the cigarette at him. He picked it up, put it in his mouth, and sat down.  “Nuisance!” she cried. “ [SNIPPET] The beam bounced in all directions. When a globe picked it up, it shot for the phony metal-powder target. It went right through and off into space. Other globes fell for the same trick. When they were all gone, the drones could have come right up to the fort."" He was almost interested. He'd felt, at least, the sweating earnestness of an unknown member of this garrison, dead some thousands of years, as he tried to make a good showing in a battle drill. ""So he changed the reflex circuits,"" Burke added. """,0
852,"Zaidie was still on her knees. Beneath and around them the awful gulf of flame was broadening and deepening. Mercury was rising higher and growing smaller. He put the bottle down on the table and waited. [SNIPPET] Spread out on the ground around it, were its roots, twitching and palpitating with repulsive life, and bare with a bareness that shocked the senses. It was so utterly and inconceivably unlike what Hamar, Curtis and Kelson had imagined the Unknown—and yet, withal, so monstrous (not merely in its shape but in its suggestions), and so vividly real and livid, that they were not merely terrified—they were stricken with a terror that rendered them dumb and helpless. And as they looked at it, from out the trunk, shot an enormous thing—white and glistening, and fashioned like a human tongue. And after pointing derisively at them, it withdrew; whereupon all the fruit shook, as if convulsed with unseemly laughter.",0
291,"It had a big title splashed across it: OUR NEW TYRANT—THE COMPUTER. The article complained that some of the new labor and food regulations were the result of conscious reasoning on the part of The Computer. Devices to build the Computer bigger and bigger and bigger at the expense of ordinary workers. You know the sort of thing."" ""But it is true that the living standard is going down all the time, isn't it?"" asked Mr. Tanter, keeping his ephemeral smile. "" What about those three thousand starvation deaths up in Hydroburgh?"" Krayton waved an impatient hand. "" [SNIPPET] As the car rose, he reached out and turned on and adjusted the telescreen for the under-view. ""Keep your eye on that, Father,"" he said. "" That's what we're paying to get rid of."" A distillery, bigger than the Menardes plant, long closed and now half roofless and crumbling. Rows of warehouses, empty after the War until taken over by homeless vagrants. Jerry-built shanties with rattletrap aircars grounded around them.",0
1125,"""If he asks for cleaner air, it's because his system needs it,"" said Halden. "" Do anything you can to give it to him."" ""Can't. This is as good as I can get it. Taphetta thought you could do something about it."" ""Hydroponics is your job. There's nothing I can do."" Halden paused thoughtfully. "" [SNIPPET] At the thought of enduring two such excruciating pains at a single time, I decided to risk my life. I would travel through space to the earth and try to find my beloved. As you may have guessed, the planet on which we had been living is the one you now know as the Moon, and the distance to the earth is comparatively small. The sand dunes now have hardened and the tidal sway of its surface can be felt only slightly. The moon no longer turns on its axis and it has no sweetly scented cyanide in its atmosphere. It has no atmosphere of any sort. But it stands now as it did when I left it, glorious in death. Since I departed, no living thing has trod its soil.",0
1194,"What sort of cloth is it? Fri. New.  Pan. What colour? [SNIPPET] This flaunting Euripides, cried Panurge, was gabbling against women every foot, and therefore was devoured by dogs, as a judgment from above; as Aristophanes observes. Let's go on. Let him speak that is next. I can leak now like any stone-horse, said then Epistemon. I am, said Xenomanes, full as an egg and round as a hoop; my ship's hold can hold no more, and will now make shift to bear a steady sail. Said Carpalin, A truce with thirst, a truce with hunger; they are strong, but wine and meat are stronger. I'm no more in the dumps cried Panurge; my heart's a pound lighter.",1
217,"The money. The years and years of work. The people calling me insane when they found out ... but a few giving me more money, and the work going on. And those few caught like everyone else, unprepared when the holocaust started, unprepared and unable to reach my world. So they died. As I knew they would. [SNIPPET] ""Ye-ah!"" he growled to himself. "" After I phoned to lease a rocket. She must have known, but how?"" Someone in the shipping office? Well, why not Peters, the pilot? And then Braigh had come along, pretending to have been on his way back to Centauri VI and hoping to buy a fast passage on a small vessel for business reasons.",0
990,"I think those were his words. "" Art is an illusion, a bag of tricks. Reality is something else, not what we think it is. Drawings are two-dimensional projections of a world that is not merely three- but four-dimensional, if not more,"" he said. Yeh, kind of a crackpot, Carter was. Just on that one subject, though; nice enough guy otherwise. Here, look at some of the drawings he made, working out his formulas. [SNIPPET] He did fine. Job came out good; client was real happy. We made a pretty good amount on the job, enough to keep us for a coupla months without working afterwards. I took it easy, fishing and so on, but Carter stayed here in the studio working on his own stuff. I let him keep an eye on things for me around the place, and just dropped in now and then to check up.",1
1282,"Now the sky was empty. ""We may have arrived, or are about to do so,"" said Hume. ""Where?"" Hume shrugged. "" [SNIPPET] Tau sat up straighter. "" Now there's a planet worth visiting."" ""Not on a Free Trader's pay,"" commented Dane. ""You can always hope to make a big strike, boy.",1
19,"She was his evil genius, and he feared her. She had flattered and despised him, and he hated her. How laughingly she had lured him with her jewelled hand and iridescent eyes down the pleasant path that brought up at his fatal vice! He thought of her polite orgies, her theatre suppers, her one o'clock germans, and her select parties at suburban hotels. To his besotted brain she was a scarlet witch and he fled from her, and returned, and fled again. But what manner of man was this Doctor? [SNIPPET] I think it is going to be a wonder. Now, here is the idea: instead of using a grid——"" ""Yes, yes!"" the old aristocrat said hastily. "" But never mind that now. I know very little of such things. I have an electrician employed by the year to care for my radio set and I leave all such things to him. You are a lawyer, are you not?"" I told him I was.",0
667,"One-seventh of it is seen in those movements of libration Barbicane spoke of. Now upon the surface seen there were only plains and mountains, amphitheatres and craters, like those on the maps. They could there imagine the same arid and dead nature. And yet, supposing the atmosphere to have taken refuge upon that face? Suppose that with the air water had given life to these regenerated continents? Suppose that vegetation still persists there? Suppose that animals people these continents and seas? [SNIPPET] God forgive me! God forgive me!""  ""What harm, brother?"" I said, ""this is only failing in the world; what if we had not failed, in a little while it would have made no difference; truly just now I felt very miserable, but now it has passed away, and I am happy.""  ""0 brave heart!""",0
371,"Rhoda laughed. "" I never heard such foolishness in my life."" She stopped laughing abruptly. "" Who's us?"" ""What?"" ""You said, 'He didn't tell us any more than he had to ...' Who was with you?"" ""Oh. Les King. You don't know him."" [SNIPPET] At 0448, the rain slackened, the wind died down, and people started gathering in the square. For a time, they milled about, wading through the ebbing flood. They examined the damage, then they gathered in groups, talking earnestly. The dry wind came up at 0510, and by 0550, the entire village was on the march toward my station.",0
225,"But again, the make is Moscow. ""It shouldn't be long before we know the worst."" ""Will they clean this one up as they did the last one, or will they demand surrender terms on this one?"" the President asked. [SNIPPET] Every antibiotic available is being sent."" ""Will that make a dent?"" ""No."" ""How long can we keep it under wraps?"" ""A week. Ten days, perhaps, with top security."" ""Give it everything you've got. But keep it quiet until we know what the next move is.",1
955,"The men tried to run a motor-driven ladder up to the ship and those owls hit the driver on the head and knocked him out with some kind of instrument."" Guy turned his grief-stricken face to me. "" Then the hatch closed and we don't dare go near the ship. It was supposed to fire in five minutes, but it hasn't. Those damned owls could have...."" There was a glare in the east. [SNIPPET] Burl got out of the atmosphere-flier alone, and for pure deep personal satisfaction he fought a mastodon-sized wolf spider with nothing but a spear. He killed the creature, of course. But the President of Sumor XI was embarrassed. He wouldn't have dared try it. He felt that, however sporting it might be, it was too risky a thing for a Planet President to do. But Saya took it for granted. You're missing the big thrills in science-fiction if you miss any of t For instance, here's what the New York Herald-Tribune (just one of the many applauding reviewers) said about Ace Book D-103: SOLAR LOTTERY by Philip K. Dick and THE BIG JUMP by Leigh B",0
1121,It seems to want to explain something. Jack. It will never get the chance of that. ( Lighting a candle from mantel R.) Stella. [SNIPPET] I want you. Stella! Stella (stops singing a moment to call). I’m not coming! ( Resumes song off.) Walter (takes up parcel). My new coat at last. The moment I get Davidson under lock and key I’m[Pg 21] going to change into this and get away to Brighton. ( Puts parcel down.),1
1229,"Her gaze grew abstracted as she mentally translated flurries of brief squawks into coherent messages. Suddenly a single vertical furrow creased her matchlessly smooth brow. ""It isn't, Mr. Gryce!"" she gasped in horror. "" [SNIPPET] The only ones who ever used it, anyway, were members of the council. As the man said, we haven't had a dishonest person in the State for thousands of years. Even I know that much. Of course, this left me with lots of time on my hands. That's how I happened to get her in the first place. I'd always wanted one, but pets were forbidden. Busy people didn't have time for them. So I knew I was breaking the Law. But I figured that no one would ever find out.",0
746,"Repairs to the Peace State and the return to Haurtoz passed like weeks to some of the crew but like brief moments in infinity to other units. At last, the ship parted the air above Headquarters City and landed. The unit known as Captain Theodor Kessel hesitated before descending the ramp. He surveyed the field, the city and the waiting team of inspecting officers. ""Could hardly be better, could it?"" [SNIPPET] What do you think?""  Griffin was silent for a long time.  ""Well, what do you say? We can use some hand labor for the delicate digging. Want to put them on?""  ""Might as well."" Griffin answered. "" There's a streetcar every millennium anyway.""",0
897,"Ah, that was a fine endeavor! Bravo! The cord fell away; his arms parted and floated upward, the hands dimly seen on each side in the growing light. He watched them with a new interest as first one and then the other pounced upon the noose at his neck. They tore it away and thrust it fiercely aside, its undulations resembling those of a water snake. “ Put it back, put it back!” [SNIPPET] I watched again all of last night in the same cover, gun in hand, double-charged with buckshot. In the morning the fresh footprints were there, as before. Yet I would have sworn that I did not sleep—indeed, I hardly sleep at all. It is terrible, insupportable! If these amazing experiences are real I shall go mad; if they are fanciful I am mad already.  ""Oct. 3.—I shall not go—it shall not drive me away. No, this is my house, my land. God hates a coward.",1
599,"“Are you in the police service?” said the old man, ignoring all Syme’s improvised and desperate raillery. “ Are you a detective?”  Syme’s heart turned to stone, but his face never changed.  “Your suggestion is ridiculous,” he began. “ Why on earth—”  The old man struck his palsied hand passionately on the rickety table, nearly breaking it.  “Did you hear me ask a plain question, you pattering spy?” [SNIPPET] Remarkable is the swiftness of their horses, that draw their chariots that are of ivory along those sandy ways and that are of surpassing lightness, they have little bells of silver upon their horses' heads. O Friend of God, if you perceived their merchants! The glory of their dresses in the noonday! They are no less gorgeous than those butterflies that float about their streets. They have overcloaks of green and vestments of azure, huge purple flowers blaze on their overcloaks, the work of cunning needles, the centres of the flowers are of gold and the petals of purple. All their hats are black—"" (""No, no,"" said the Sultan)—""but irises are set about the brims, and green plumes float above the crowns of them.  ""They have a river that is named the Thames, on it their ships go up with violet sails bringing incense for the braziers that perfume the streets, new songs exchanged for gold with alien tribes, raw silver for the statues of their heroes, gold to make balconies where the women sit, great sapphires to reward their poets with, the secrets of old cities and strange lands, the earning of the dwellers in far isles, emeralds, diamonds, and the hoards of the sea. And whenever a ship comes into port and furls its violet sails and the news spreads through London that she has come, then all the merchants go down to the river to barter, and all day long the chariots whirl through the streets, and the sound of their going is a mighty roar all day until evening, their roar is even like—""  ""Not so,"" said the Sultan.",0
693,"My attention was attracted to the tunnels by the unusual fact that men were busily entering and leaving them. Almost the entire repair force seemed to be concentrated here. Stocky, muscular men they were, with the same modified Oriental countenances as the rest of the Hans, but with a certain ruggedness about them that was lacking in the rest of the indolent population. They sweated as they labored over the construction of magnetic cars evidently designed to travel down these tunnels, automatically laying pipe lines for ventilation and temperature control. The tunnels themselves appeared to have been driven with disintegrator rays, which could bore rapidly through the solid rock, forming glassy iridescent walls as they bored, and involving no problem of debris removal. I asked San-Lan about it the next time I saw him, for the officer of my guard would give me no information. The supreme ruler of the Hans smiled mockingly. [SNIPPET] A trim Diesel tramp was lazing northward well inshore. A pack of gulls were squabbling noisily over some unpleasantness floating a hundred yards from the beach. The Diesel tramp edged closer inshore still. It was all very peaceful and placid.",0
1049,"Through the gloom inside, there could be dimly seen antique furnishings in a poor state of preservation and a still more imperfect state of cleanliness. An outmodedly streamlined twentieth-century typewriting machine was set on a costly metal stand with one caster missing. The flaps of the table were open—one held a chipped teapot, the other a dusty crystal ball and a dog-eared pack of Gypsy cards. Behind all this was a rare old psychoanalyst's couch, ripped open here and there and showing the original stuffing. Reclining on the couch was an incredibly old woman wearing a quaint costume of a bygone era—long scarlet silk skirt, yellow blouse, great golden hoops swinging in her ears. She was sipping something out of a teacup, but it didn't smell like tea, at least not like tea alone. The ancient reek of gin pervaded and overpowered the general mustiness. ""Hello, son!"" the old woman said, waving the cup at Gervase. ""' [SNIPPET] ""What could it be?"" the general said sharply. "" I follow orders, sir. I was sent out here to make this planet suitable for human habitation. This is exactly what I have been doing."" His voice was growing progressively more angry and with an effort he curbed himself. "" Put yourself in my position. I did what any field commander would have done.",0
1518,"I don't know, Jon said. Some misunderstanding. There was the laughter of children. Then Tel said, Hey, everybody, we're with Arkor. Shhh, said Alter. The misunderstanding was my fault, Jon. I told you that Geryn talked to himself, and that made you think it was him. [SNIPPET] It stared through the jet-car window on the way from the spaceport to the Whitneys' suburban home, its black eyes welling with tears. ""Look!"" Judd exclaimed. "" Black Eyes can cry!"" ""A crying pet, Judd. I knew there would be something unusual about Black Eyes, I just knew it!""",0
25,"His Majesty, I fear, reads too much of old books. He always was historically inclined."" On a later occasion Zimmern gave me the broad outlines of the history of German Eugenics. ""Our science of applied Eugenics,"" he said, ""began during the Second World War. Our scientists had long known that the same laws of heredity by which plants and animals had been bred held true with man, but they had been afraid to apply those laws to man because the religion of that day taught that men had souls and that human life was something too sacred to be supervised by science. [SNIPPET] ""Of course he is,"" said she. And I looked and saw that the earth was difficult and dry and that every spadeful that the tired men lifted was full of pearls; but some men sat quite still and watched the butterflies that flitted about the garden and the old witch did not beat them with her stick. And when I asked her who the diggers were she said, ""These are my poets, they are digging for pearls."" And when I asked her what so many pearls were for she said to me: ""To feed the pigs of course."" ""But do the pigs like pearls?"" I said to her. ""Of course they don't,"" she said. And I would have pressed the matter further but the old black cat had come out of the cottage and was looking at me whimsically and saying nothing so that I knew I was asking silly questions. And I asked instead why some of the poets were idle and were watching butterflies without being beaten.",0
68,"You can't really believe that yourself. After all, there are such things as basic principles. Weight is not a variable factor. And so far as I know, Congress hasn't repealed the Law of Gravity."" Pat sighed regretfully. ""You're always so hard to convince, Mr. Mallory,"" he complained. "" But—oh, well! Take this."" He handed me the baton. [SNIPPET] I glanced at Joyce, and she at me, then both of us at Pending. ""But, Pat,"" I exclaimed, ""that's ridiculous! Ben Franklin invented the lightning rod two hundred years ago."" ""I said lightening,"" retorted my redheaded friend, ""not lightning. My invention doesn't conduct electricity to the ground, but from it."" He brandished a slim baton which until then I had assumed to be an ordinary walking-stick. "" With this,"" he claimed, ""I can make things weigh as much or as little as I please!""",1
1192,"Then a barrel toppled from a pile of barrels, and a figure moved like a bird's shadow across the opening between mounds of cargo set about the pier. At the same time two men approached down a narrow street filled with the day's last light. The bigger one threw a great shadow that aped his gesticulating arms behind him on the greenish faces of the buildings. Bare feet like halved hams, shins bound with thongs and pelts, he waved one hand in explanation, while he rubbed the back of the other on his short, mahogany beard. ""You're going to ship out, eh friend? You think they'll take your rhymes and jingles instead of muscles and rope pulling?"" The smaller, in a white tunic looped with a thick leather belt, laughed beneath his friend's rantings. "" [SNIPPET] He had been that close, after all. It was only because the natives had been cold-bloodedly foresighted that He was still alive. The idea infuriated Him, and somehow He was still afraid. He wrote, ""You never told me this. You will all do a penance for it."" Luke was dabbing the pointer carefully at the bald top of Weaver's head.",0
869,"But I didn't want to tell you. Orders were to leave women and children home when we had that last Meeting, remember."" ""What did they say at the Meeting? Out with it, Ted!"" ""That—that the tree-things think!"" [SNIPPET] The ground tremor alone could do that. I told you what it did to this tractor. Has the force of a small earthquake, except that the tremors are three times as erratic. They can just shake you up a little, or break every bone in your body. Depends on where you happen to be standing. It follows a zigzagging pattern, so it can pass right by you."" All that didn't come in one shout, but I'm recording it that way because I didn't interrupt him, and though he must have stopped once or twice to take a deep breath, and keep a sharp lookout for another ambulance I wasn't aware of any break in what he was saying. He was trying his best to make it crystal clear, if only to calm me down a little.",0
260,"For ten miles—an endless distance it seemed—they dropped through clouds utterly impenetrable to the eye. Then gradually the clouds thinned; there appeared brief clear spots, spots into which they could see short distances—then here and there they caught glimpses of green below. Was it water—or land? With a suddenness that startled them, they were out of the clouds, shooting smoothly and swiftly above a broad plain. It seemed to stretch for endless miles across the globe, to be lost in the far distance to east and west; but to the north they saw a low range of hills that rose blue and misty in the distance. “Venus! We made it!” Morey cried jubilantly. “ [SNIPPET] The other jumped perceptibly, looking around at the door. ""It's Willie,"" said Westervelt. "" I came around the other way."" He was pleased to find that Rosenkrantz had the room as dimly lighted as was customary among the TV men. Joe stared for a moment at him and Westervelt feared that the other's vision was too well adjusted to the light. ""I didn't think anybody but Lydman used that way much,"" said Rosenkrantz. ""It's a short-cut,"" said Westervelt evasively. He found a spare chair to sit in and inquired as to what might be new. Rosenkrantz told him of putting through a few calls to planets near Trident, asking D.I.R. men stationed on them to line up spaceships for possible use, either to go after Harris or to ship necessary equipment for plumbing the ocean.",0
1580,"""He's gone now?"" ""Yes. I don't think he'll be back."" ""Did he say where you could reach him?"" ""No, I don't believe he did."" ""How did he strike you? I mean what kind of impression did you get of him?"" [SNIPPET] Gone in the 'time-machine', to hide in yesterday or tomorrow. And you let him go?"" The old one nodded. "" He had a blaster, and I had none."" He indicated the body on the floor. "" Zoldy Jarv had no blaster, either, but he tried to stop Hradzka. See, he squandered his life as a fool squanders his money, getting nothing for it. And a man's life is not money, Zarvas Pol."" ""I do not blame you, Kradzy Zago,"" General Zarvas said. """,0
347,"Twixt anger and surprise, the lofty creatures laughed Forth from the fragrant Eden where they dwell; Neglected, or unfortunate, they called me; Of joy incapable, or ignorant, To think my lot the common lot of all, Mankind, the partner in my misery. At length, amid the odor of cigars, The crackling sound of dainty pastry, and The orders loud for ices and for drinks, ’Midst clinking glasses, and ’midst brandished spoons, The daily light of the gazettes flashed full On my dim eyes. I saw and recognized The public joy, and the felicity Of human destiny. The lofty state I saw, and value of all human things; Our mortal pathway strewed with flowers; I saw How naught displeasing here below endures. Nor less I saw the studies and the works Stupendous, wisdom, virtue, knowledge deep Of this our age. From far Morocco to Cathay, and from the Poles unto the Nile, From Boston unto Goa, on the track Of flying Fortune, emulously panting, The empires, kingdoms, dukedoms of the earth I saw, now clinging to her waving locks, Now to the end of her encircling boa. [SNIPPET] The shadows disappear, And the illusions dear; And in the distance fading all, are seen The hopes on which our suffering natures lean. Abandoned and forlorn Our lives remain; And the bewildered traveller, in vain, As he its course surveys, To find the end, or object tries, Of the long path that still before him lies. A hopeless darkness o’er him steals; Himself an alien on the earth he feels.  Too happy, and too gay Would our hard lot appear To those who placed us here, if youth, Whose every joy is born of pain, Through all our days were suffered to remain; Too merciful the law, That sentences each animal to death, Did not the road that leads to it, E’er half-completed, unto us appear Than death itself more sad and drear. Thou blest invention of the Gods, And worthy of their intellects divine, Old age, the last of all our ills, When our desires still linger on, Though every ray of hope is gone; When pleasure’s fountains all are dried, Our pains increasing, every joy denied!  Ye hills, and vales, and fields, Though in the west hath set the radiant orb That shed its lustre on the veil of night, Will not long time remain bereft, In hopeless darkness left? Ye soon will see the eastern sky Grow white again, the dawn arise, Precursor of the sun, Who with the splendor of his rays Will all the scene irradiate, And with his floods of light The fields of heaven and earth will inundate. But mortal life, When lovely youth has gone, Is colored with no other light, And knows no other dawn.",1
1442,"""We alter nothing,"" said Polly. "" It occurs to me, Lewis, that you don't have a leg to stand on. You have me, but you'll get nothing out of me. The rest of the organization can go on without me. [SNIPPET] Ludovick could no longer temporize with truth, even for Corisande's sake. "" Look here, old man, I have read books. I know about the old days before the Belphins came from the stars. Men were destroying themselves quickly through wars, or slowly through want. There is none of that any more.""  ""All lies and exaggeration,"" old Osmond said. "" My grandfather told me that, when the Belphins took over Earth, they rewrote all the textbooks to suit their own purposes. Now nothing but Belphin propaganda is taught in the schools.""  ""But surely some of what they teach about the past must be true,"" Ludovick insisted. """,0
1493,"Eagerly the men looked, as the solidifications spread slowly, like crystals growing in an evaporating solution. Twelve o'clock came and went, and one o'clock and two o'clock. Still the slow crystallization went on. Buck Kendall was casting furtive glances at the kilowatt-hour meter. It stood at a figure that represented twenty-seven thousand dollars' worth of power. Long since the power rate had been increased to the maximum available, as the power plant's normal load reduced as the morning hours came. Surely, this time something would start, but Buck had two worries. If all the enormous amount of energy they had poured in there decided to release itself at once— [SNIPPET] Just a little patching here and there."" He felt his legs being shifted for him. ""Be careful there, Nurse. Handle him gently. Fragilitas Ossium, you know. Old bones break very easily."" ""Sorry, Doctor.""",0
307,"All words created out of my imagination. Like the rest of you, I knew nothing of the true action of the booster. It was only gradually that truth dawned on me. But by the time we had made our first 'landing' I had guessed. That was why I demanded we always take organic surveyor readings. I knew we had traveled far into future time, far beyond the life period of man on Earth. [SNIPPET] Parr. Well, get out of here."" Parr stood his ground, studying the toadstool-thing they had been laboring over. It was a wheel-like disk of metal, set upon an axle that sprouted from the floor of rock. By turning it, they could finish opening a great rock-faced panel near by. ""Get out,"" repeated the girl, with a hard edge on her voice.",0
141,"About two o'clock the mist cleared away, and we beheld, stretched out in every direction, vast and irregular plains of ice, which seemed to have no end. Some of my comrades groaned, and my own mind began to grow watchful with anxious thoughts, when a strange sight suddenly attracted our attention, and diverted our solicitude from our own situation. We perceived a low carriage, fixed on a sledge and drawn by dogs, pass on towards the north, at the distance of half a mile: a being which had the shape of a man, but apparently of gigantic stature, sat in the sledge, and guided the dogs. We watched the rapid progress of the traveller with our telescopes, until he was lost among the distant inequalities of the ice. This appearance excited our unqualified wonder. [SNIPPET] ""I continued to wind among the paths of the wood, until I came to its boundary, which was skirted by a deep and rapid river, into which many of the trees bent their branches, now budding with the fresh spring. Here I paused, not exactly knowing what path to pursue, when I heard the sound of voices, that induced me to conceal myself under the shade of a cypress. I was scarcely hid, when a young girl came running towards the spot where I was concealed, laughing, as if she ran from some one in sport. She continued her course along the precipitous sides of the river, when suddenly her foot slipt, and she fell into the rapid stream.",1
46,"Weakest infra-red. I'm bringing it up, even though it uses too much of our power."" The duty man was apologetic. ""Get it,"" said Grantline shortly. ""I had a swing a minute ago. I think it's the Planetara."" ""Planetara!"" [SNIPPET] Our magnitizers had been adjusted to the shifting calculations of our landing. They were holding now at intensities, so that upon the Planetara no change from fairly normal Earth-gravity was apparent. I rang a tentative inquiry signal; the operator in the hull-magnetizer control answered that he was at his post. The line of men were first to descend.",1
